name,position,percentile_rank,percentile_total,goals_percentile,assists_percentile,power_play_points_percentile,hits_percentile,blocked_shots_percentile,face_off_wins_percentile,shots_percentile,goals,assists,power_play_points,hits,blocked_shots,face_off_wins,shots
Ondřej Palát,LW,289.0,452.55319148936167,50.90425531914894,49.255319148936174,61.223404255319146,89.84042553191489,81.48936170212767,60.15957446808511,59.680851063829785,5,10,2,133,67,7,83
Jackson Blake,RW,290.0,452.18085106382983,88.88297872340426,86.27659574468085,83.56382978723404,23.93617021276596,56.96808510638298,22.23404255319149,90.31914893617021,22,31,12,13,34,0,174
Frédérick Gaudreau,C,291.0,451.8617021276595,58.45744680851064,66.11702127659575,65.1063829787234,45.851063829787236,74.20212765957447,89.20212765957447,52.92553191489362,7,17,3,35,52,296,70
Yakov Trenin,C,292.0,451.8085106382979,54.8936170212766,66.11702127659575,26.01063829787234,100.0,62.287234042553195,75.42553191489361,67.07446808510639,6,17,0,413,39,46,98
Zemgus Girgensons,C,293.0,451.70212765957444,64.84042553191489,51.86170212765957,26.01063829787234,97.5,68.29787234042554,81.06382978723404,62.12765957446808,9,11,0,195,44,100,89
Jake Evans,C,294.0,451.43617021276594,71.27659574468085,54.25531914893617,26.01063829787234,77.7127659574468,72.23404255319149,93.93617021276596,56.01063829787234,12,12,0,89,50,472,76
Marat Khusnutdinov,C,295.0,450.63829787234044,78.77659574468086,68.03191489361701,55.53191489361702,51.43617021276595,62.287234042553195,77.55319148936171,57.02127659574469,15,18,1,42,39,56,78
Ross Colton,C,296.0,450.2659574468085,64.84042553191489,60.90425531914894,26.01063829787234,93.45744680851064,43.88297872340425,76.43617021276596,84.73404255319149,9,15,0,159,25,51,153
Darnell Nurse,D,297.0,450.0,58.45744680851064,66.11702127659575,26.01063829787234,90.42553191489363,99.14893617021276,22.23404255319149,87.6063829787234,7,17,0,137,166,0,164
Joshua Norris,C,298.0,449.8404255319149,74.46808510638297,72.92553191489361,80.0531914893617,34.361702127659576,46.64893617021277,89.04255319148936,52.34042553191489,13,21,9,24,27,294,69
David Perron,LW,299.0,449.30851063829783,74.46808510638297,60.90425531914894,78.51063829787233,78.13829787234042,40.85106382978723,51.86170212765957,64.57446808510639,13,15,8,90,23,3,93
Arseny Gritsyuk,RW,300.0,449.095744680851,74.46808510638297,68.03191489361701,70.85106382978724,63.08510638297873,34.202127659574465,54.680851063829785,83.77659574468085,13,18,5,58,18,4,149
Jared Spurgeon,D,301.0,448.6170212765958,54.8936170212766,63.88297872340426,73.61702127659574,74.52127659574468,96.75531914893617,22.23404255319149,62.712765957446805,6,16,6,82,137,0,90
Corey Perry,RW,302.0,448.6170212765957,81.91489361702128,70.95744680851064,84.94680851063829,41.11702127659574,36.91489361702128,60.15957446808511,72.6063829787234,17,20,13,30,20,7,113
Nic Dowd,C,303.0,448.5106382978723,50.90425531914894,63.88297872340426,26.01063829787234,91.01063829787233,72.23404255319149,94.04255319148936,50.42553191489362,5,16,0,140,50,476,66
Aaron Ekblad,D,304.0,448.19148936170217,46.329787234042556,74.94680851063829,70.85106382978724,75.1063829787234,91.91489361702128,22.23404255319149,66.80851063829788,4,22,5,84,103,0,97
JJ Peterka,RW,305.0,448.0851063829787,92.18085106382978,74.94680851063829,70.85106382978724,26.382978723404253,35.58510638297872,61.808510638297875,86.32978723404256,25,22,5,16,19,8,159
Easton Cowan,RW,306.0,447.39361702127655,68.51063829787233,68.03191489361701,73.61702127659574,70.26595744680851,53.98936170212766,49.09574468085106,63.88297872340426,11,18,6,72,32,2,92
Calum Ritchie,C,307.0,447.2872340425532,74.46808510638297,66.11702127659575,82.3936170212766,27.712765957446813,56.96808510638298,81.96808510638299,57.659574468085104,13,17,11,17,34,114,79
Gage Goncalves,C,308.0,446.70212765957444,68.51063829787233,74.94680851063829,61.223404255319146,75.74468085106383,49.62765957446808,60.15957446808511,56.48936170212766,11,22,2,85,29,7,77
Casey Mittelstadt,C,309.0,446.59574468085106,78.77659574468086,82.23404255319149,76.32978723404256,33.191489361702125,37.97872340425532,80.42553191489363,57.659574468085104,15,27,7,23,21,91,79
Simon Holmström,RW,310.0,445.95744680851055,84.94680851063829,74.94680851063829,68.13829787234043,26.382978723404253,69.14893617021278,54.680851063829785,67.7127659574468,19,22,4,16,45,4,100
Colton Sissons,C,311.0,445.63829787234044,54.8936170212766,34.62765957446808,61.223404255319146,78.82978723404256,69.68085106382979,91.17021276595744,55.212765957446805,6,5,2,93,46,347,74
Simon Edvinsson,D,312.0,444.9468085106383,64.84042553191489,63.88297872340426,55.53191489361702,79.09574468085107,97.76595744680851,22.23404255319149,61.59574468085106,9,16,1,94,148,0,88
Logan Stanley,D,313.0,444.7872340425532,64.84042553191489,66.11702127659575,55.53191489361702,83.45744680851064,86.17021276595744,22.23404255319149,66.43617021276596,9,17,1,110,84,0,96
Tony DeAngelo,D,314.0,444.52127659574467,50.90425531914894,85.26595744680851,76.32978723404256,44.09574468085106,82.2872340425532,22.23404255319149,83.40425531914893,5,30,7,33,70,0,148
Brendan Gallagher,RW,315.0,444.1489361702128,58.45744680851064,63.88297872340426,70.85106382978724,80.42553191489363,36.91489361702128,58.08510638297872,75.53191489361703,7,16,5,98,20,6,121
Seth Jones,D,316.0,443.77659574468083,58.45744680851064,79.36170212765957,88.24468085106383,54.9468085106383,78.93617021276596,22.23404255319149,61.59574468085106,7,25,16,47,61,0,88
Josh Manson,D,317.0,443.6170212765957,50.90425531914894,80.85106382978722,26.01063829787234,95.53191489361701,91.01063829787233,22.23404255319149,77.07446808510639,5,26,0,174,99,0,128
Thomas Chabot,D,318.0,442.2340425531915,58.45744680851064,77.81914893617021,76.32978723404256,46.96808510638298,93.08510638297872,22.23404255319149,67.34042553191489,7,24,7,36,111,0,99
Rasmus Sandin,D,319.0,442.07446808510633,50.90425531914894,77.81914893617021,55.53191489361702,77.34042553191489,95.53191489361701,22.23404255319149,62.712765957446805,5,24,1,88,127,0,90
Connor Zary,C,320.0,441.968085106383,71.27659574468085,56.54255319148936,76.32978723404256,53.191489361702125,33.08510638297872,79.68085106382978,71.86170212765958,12,13,7,45,17,76,110
Adam Henrique,C,321.0,441.4893617021276,40.58510638297872,54.25531914893617,65.1063829787234,44.8936170212766,83.19148936170212,90.1063829787234,63.351063829787236,3,12,3,34,75,327,91
Mark Jankowski,C,322.0,441.3829787234042,68.51063829787233,49.255319148936174,61.223404255319146,53.191489361702125,69.14893617021278,91.38297872340425,48.67021276595745,11,10,2,45,45,361,63
Troy Terry,C,323.0,440.8510638297872,84.94680851063829,92.07446808510639,83.56382978723404,6.861702127659575,31.648936170212767,54.680851063829785,87.07446808510639,19,38,12,2,16,4,161
Brett Howden,C,324.0,440.3191489361702,71.27659574468085,49.255319148936174,65.1063829787234,80.90425531914893,35.58510638297872,87.7659574468085,50.42553191489362,12,10,3,100,19,260,66
Noah Hanifin,D,325.0,438.77659574468083,40.58510638297872,79.36170212765957,76.32978723404256,46.96808510638298,94.04255319148936,22.23404255319149,79.25531914893617,3,25,7,36,116,0,135
Josh Anderson,RW,326.0,438.51063829787233,76.80851063829788,46.59574468085106,26.01063829787234,88.77659574468085,67.18085106382978,71.01063829787235,62.12765957446808,14,9,0,129,43,23,89
Luke Evangelista,RW,327.0,438.29787234042556,71.27659574468085,95.2127659574468,89.20212765957447,31.48936170212766,37.97872340425532,22.23404255319149,90.90425531914894,12,44,17,21,21,0,176
Artyom Levshunov,D,328.0,437.12765957446805,33.77659574468085,74.94680851063829,82.3936170212766,80.42553191489363,83.19148936170212,22.23404255319149,60.15957446808511,2,22,11,98,75,0,84
Marcus Foligno,LW,329.0,436.70212765957444,61.861702127659576,34.62765957446808,61.223404255319146,96.17021276595744,70.26595744680851,62.87234042553192,49.68085106382979,8,5,2,180,47,9,65
Joel Edmundson,D,330.0,436.5425531914894,33.77659574468085,72.92553191489361,65.1063829787234,80.1063829787234,93.08510638297872,22.23404255319149,69.30851063829788,2,21,3,97,111,0,104
Jaden Schwartz,C,331.0,436.43617021276594,68.51063829787233,60.90425531914894,65.1063829787234,43.19148936170213,66.06382978723404,73.40425531914893,59.25531914893617,11,15,3,32,42,32,82
J.J. Moser,D,332.0,436.0638297872341,58.45744680851064,74.94680851063829,55.53191489361702,64.41489361702128,88.24468085106383,22.23404255319149,72.23404255319149,7,22,1,61,91,0,111
Drew O'Connor,F,333.0,435.95744680851067,81.91489361702128,54.25531914893617,26.01063829787234,72.5531914893617,45.0531914893617,76.70212765957447,79.46808510638299,17,12,0,77,26,54,136
Charle-Edouard D'Astous,D,334.0,435.79787234042556,54.8936170212766,76.43617021276596,61.223404255319146,79.7872340425532,82.81914893617022,22.23404255319149,58.40425531914894,6,23,2,96,74,0,80
Philip Broberg,D,335.0,434.6808510638298,54.8936170212766,83.13829787234043,70.85106382978724,45.851063829787236,90.63829787234042,22.23404255319149,67.07446808510639,6,28,5,35,98,0,98
Mathieu Olivier,F,336.0,434.5744680851064,78.77659574468086,51.86170212765957,26.01063829787234,98.19148936170212,66.06382978723404,49.09574468085106,64.57446808510639,15,11,0,209,42,2,93
Jordan Spence,D,337.0,434.2553191489361,58.45744680851064,77.81914893617021,65.1063829787234,61.43617021276596,78.35106382978724,22.23404255319149,70.85106382978724,7,24,3,55,59,0,108
Luke Hughes,D,338.0,434.2021276595745,54.8936170212766,84.09574468085106,84.94680851063829,29.840425531914892,74.20212765957447,22.23404255319149,83.98936170212767,6,29,13,19,52,0,150
Brent Burns,D,339.0,434.09574468085106,71.27659574468085,76.43617021276596,55.53191489361702,30.69148936170213,88.24468085106383,22.23404255319149,89.68085106382979,12,23,1,20,91,0,172
Nick Cousins,C,340.0,432.87234042553195,64.84042553191489,58.40425531914894,26.01063829787234,94.8936170212766,65.05319148936171,66.01063829787233,57.659574468085104,9,14,0,169,41,13,79
Brady Skjei,D,341.0,432.2872340425532,40.58510638297872,76.43617021276596,65.1063829787234,69.52127659574468,86.17021276595744,22.23404255319149,72.23404255319149,3,23,3,70,84,0,111
Ethen Frank,F,342.0,432.23404255319144,71.27659574468085,54.25531914893617,68.13829787234043,59.89361702127659,69.14893617021278,46.170212765957444,63.351063829787236,12,12,4,53,45,1,91
Steven Lorentz,C,343.0,431.01063829787233,58.45744680851064,51.86170212765957,26.01063829787234,93.08510638297872,71.11702127659575,77.55319148936171,52.92553191489362,7,11,0,154,48,56,70
Nick Foligno,LW,344.0,430.8510638297872,46.329787234042556,51.86170212765957,61.223404255319146,88.45744680851064,55.47872340425531,86.06382978723404,41.43617021276596,4,11,2,128,33,204,49
Damon Severson,D,345.0,430.7446808510639,61.861702127659576,77.81914893617021,68.13829787234043,49.41489361702128,86.70212765957447,22.23404255319149,64.57446808510639,8,24,4,39,86,0,93
Vladislav Namestnikov,C,346.0,429.6276595744681,61.861702127659576,37.287234042553195,61.223404255319146,72.2872340425532,60.31914893617021,80.63829787234043,56.01063829787234,8,6,2,76,37,92,76
Jason Dickinson,C,347.0,429.46808510638294,58.45744680851064,49.255319148936174,26.01063829787234,75.74468085106383,72.23404255319149,93.08510638297872,54.680851063829785,7,10,0,85,50,438,73
Kaapo Kakko,RW,348.0,428.2446808510638,74.46808510638297,82.23404255319149,78.51063829787233,41.11702127659574,26.22340425531915,68.67021276595744,57.02127659574469,13,27,8,30,12,17,78
Adam Larsson,D,349.0,427.44680851063833,58.45744680851064,68.03191489361701,26.01063829787234,83.45744680851064,99.04255319148936,22.23404255319149,70.2127659574468,7,18,0,110,164,0,106
André Burakovsky,LW,350.0,427.23404255319144,68.51063829787233,74.94680851063829,81.32978723404256,28.829787234042552,58.24468085106383,54.680851063829785,60.691489361702125,11,22,10,18,35,4,86
John Klingberg,D,351.0,426.32978723404256,66.75531914893617,66.11702127659575,80.0531914893617,54.14893617021277,79.36170212765957,22.23404255319149,57.659574468085104,10,17,9,46,62,0,79
Beck Malenstyn,LW,352.0,425.79787234042556,58.45744680851064,40.58510638297872,26.01063829787234,99.57446808510639,83.19148936170212,63.93617021276595,54.04255319148936,7,7,0,282,75,10,72
Jamie Drysdale,D,353.0,425.74468085106383,61.861702127659576,77.81914893617021,80.0531914893617,26.382978723404253,89.20212765957447,22.23404255319149,68.19148936170212,8,24,9,16,94,0,101
Louis Crevier,D,354.0,425.3723404255319,58.45744680851064,68.03191489361701,26.01063829787234,87.7127659574468,89.84042553191489,22.23404255319149,73.08510638297872,7,18,0,124,95,0,114
Mario Ferraro,D,355.0,424.62765957446805,58.45744680851064,63.88297872340426,26.01063829787234,90.42553191489363,98.35106382978724,22.23404255319149,65.26595744680851,7,16,0,137,150,0,94
James van Riemsdyk,LW,356.0,424.0425531914894,78.77659574468086,63.88297872340426,82.3936170212766,25.372340425531913,48.191489361702125,58.08510638297872,67.34042553191489,15,16,11,15,28,6,99
Colton Dach,C,357.0,421.11702127659566,50.90425531914894,43.829787234042556,61.223404255319146,98.61702127659574,49.62765957446808,71.38297872340425,45.53191489361702,5,8,2,219,29,26,58
Esa Lindell,D,358.0,420.8510638297872,54.8936170212766,80.85106382978722,61.223404255319146,42.3936170212766,99.57446808510639,22.23404255319149,59.680851063829785,6,26,2,31,179,0,83
Phillip Danault,C,359.0,420.6914893617021,54.8936170212766,51.86170212765957,26.01063829787234,65.26595744680851,63.670212765957444,95.63829787234043,63.351063829787236,6,11,0,63,40,543,91
Gustav Forsling,D,360.0,420.26595744680844,33.77659574468085,80.85106382978722,61.223404255319146,59.095744680851055,90.63829787234042,22.23404255319149,72.44680851063829,2,26,2,52,98,0,112
Paul Cotter,C,361.0,419.6276595744681,64.84042553191489,37.287234042553195,55.53191489361702,96.91489361702128,39.308510638297875,78.72340425531915,47.02127659574468,9,6,1,192,22,68,61
Nick Paul,LW,361.0,419.6276595744681,58.45744680851064,43.829787234042556,65.1063829787234,71.75531914893617,39.308510638297875,89.46808510638297,51.70212765957447,7,8,3,75,22,300,68
Victor Olofsson,RW,362.0,419.25531914893617,74.46808510638297,68.03191489361701,76.32978723404256,28.829787234042552,36.91489361702128,51.86170212765957,82.81914893617022,13,18,7,18,20,3,147
Jesper Boqvist,C,363.0,418.67021276595744,46.329787234042556,46.59574468085106,55.53191489361702,91.32978723404256,55.47872340425531,74.20212765957447,49.202127659574465,4,9,1,141,33,37,64
Nick Blankenburg,D,364.0,418.13829787234044,61.861702127659576,63.88297872340426,76.32978723404256,61.43617021276596,78.35106382978724,22.23404255319149,54.04255319148936,8,16,7,55,59,0,72
Jonathan Huberdeau,LW,365.0,417.71276595744683,66.75531914893617,60.90425531914894,76.32978723404256,41.11702127659574,51.11702127659574,61.808510638297875,59.680851063829785,10,15,7,30,30,8,83
Sam Carrick,C,366.0,416.96808510638294,64.84042553191489,40.58510638297872,26.01063829787234,82.5,58.24468085106383,89.20212765957447,55.58510638297872,9,7,0,106,35,296,75
Matias Maccelli,LW,367.0,416.70212765957444,76.80851063829788,79.36170212765957,78.51063829787233,34.361702127659576,33.08510638297872,51.86170212765957,62.712765957446805,14,25,8,24,17,3,90
Jonathan Drouin,LW,368.0,416.3829787234043,46.329787234042556,70.95744680851064,73.61702127659574,28.829787234042552,53.98936170212766,81.96808510638299,60.691489361702125,4,20,6,18,32,114,86
Denton Mateychuk,D,369.0,416.06382978723406,74.46808510638297,68.03191489361701,65.1063829787234,36.06382978723404,88.56382978723404,22.23404255319149,61.59574468085106,13,18,3,26,92,0,88
Keegan Kolesar,RW,370.0,415.6914893617021,54.8936170212766,51.86170212765957,26.01063829787234,99.36170212765958,67.18085106382978,65.26595744680851,51.11702127659574,6,11,0,270,43,12,67
Shea Theodore,D,371.0,415.47872340425533,66.75531914893617,84.09574468085106,70.85106382978724,6.861702127659575,87.07446808510639,22.23404255319149,77.6063829787234,10,29,5,2,87,0,130
Ryan Pulock,D,372.0,414.8404255319149,40.58510638297872,77.81914893617021,55.53191489361702,56.54255319148936,97.5531914893617,22.23404255319149,64.57446808510639,3,24,1,49,147,0,93
Sean Durzi,D,373.0,413.98936170212767,50.90425531914894,74.94680851063829,68.13829787234043,50.26595744680851,87.34042553191489,22.23404255319149,60.15957446808511,5,22,4,40,88,0,84
Cameron York,D,374.0,413.67021276595744,46.329787234042556,74.94680851063829,76.32978723404256,34.361702127659576,97.3404255319149,22.23404255319149,62.12765957446808,4,22,7,24,145,0,89
Nikita Zadorov,D,375.0,412.8191489361702,33.77659574468085,70.95744680851064,26.01063829787234,97.65957446808511,91.64893617021276,22.23404255319149,70.53191489361701,2,20,0,196,102,0,107
Alex Newhook,C,376.0,412.39361702127655,74.46808510638297,54.25531914893617,65.1063829787234,55.638297872340424,33.08510638297872,82.81914893617022,47.02127659574468,13,12,3,48,17,126,61
Olen Zellweger,D,377.0,412.1808510638298,58.45744680851064,60.90425531914894,65.1063829787234,44.09574468085106,86.43617021276596,22.23404255319149,74.94680851063829,7,15,3,33,85,0,119
Martin Fehérváry,D,378.0,411.70212765957444,50.90425531914894,74.94680851063829,26.01063829787234,83.45744680851064,99.46808510638297,22.23404255319149,54.680851063829785,5,22,0,110,176,0,73
Ben Chiarot,D,379.0,411.2765957446809,50.90425531914894,49.255319148936174,26.01063829787234,95.0531914893617,98.93617021276596,22.23404255319149,68.88297872340425,5,10,0,170,160,0,103
Parker Wotherspoon,D,380.0,411.1170212765957,40.58510638297872,82.23404255319149,26.01063829787234,93.77659574468085,93.35106382978722,22.23404255319149,52.92553191489362,3,27,0,162,112,0,70
Kevin Stenlund,C,381.0,409.09574468085106,46.329787234042556,58.40425531914894,26.01063829787234,51.96808510638298,78.93617021276596,97.02127659574468,50.42553191489362,4,14,0,43,61,618,66
Matthew Tkachuk,LW,382.0,408.82978723404256,74.46808510638297,72.92553191489361,84.94680851063829,39.46808510638298,20.74468085106383,54.680851063829785,61.59574468085106,13,21,13,29,7,4,88
Jake McCabe,D,383.0,408.24468085106383,50.90425531914894,70.95744680851064,26.01063829787234,81.64893617021278,100.0,22.23404255319149,56.48936170212766,5,20,0,104,190,0,77
Drew Doughty,D,384.0,407.55319148936167,50.90425531914894,68.03191489361701,55.53191489361702,59.095744680851055,83.56382978723404,22.23404255319149,68.19148936170212,5,18,1,52,76,0,101
Simon Nemec,D,385.0,406.43617021276594,68.51063829787233,60.90425531914894,61.223404255319146,33.191489361702125,92.18085106382978,22.23404255319149,68.19148936170212,11,15,2,23,104,0,101
Barclay Goodrow,RW,386.0,405.9574468085106,50.90425531914894,40.58510638297872,26.01063829787234,91.32978723404256,78.67021276595744,68.03191489361701,50.42553191489362,5,7,0,141,60,16,66
Braden Schneider,D,387.0,405.58510638297867,33.77659574468085,63.88297872340426,26.01063829787234,93.93617021276596,97.12765957446808,22.23404255319149,68.61702127659575,2,16,0,163,141,0,102
Mason Lohrei,D,388.0,405.4787234042553,58.45744680851064,69.57446808510637,70.85106382978724,41.11702127659574,88.56382978723404,22.23404255319149,54.680851063829785,7,19,5,30,92,0,73
Warren Foegele,LW,389.0,405.0531914893617,74.46808510638297,31.914893617021278,55.53191489361702,70.90425531914893,35.58510638297872,66.80851063829788,69.84042553191489,13,4,1,74,19,14,105
Artem Zub,D,390.0,404.8936170212766,50.90425531914894,79.36170212765957,26.01063829787234,67.76595744680851,94.73404255319149,22.23404255319149,63.88297872340426,5,25,0,66,120,0,92
Neal Pionk,D,391.0,404.6808510638298,40.58510638297872,46.59574468085106,61.223404255319146,84.04255319148936,83.19148936170212,22.23404255319149,66.80851063829788,3,9,2,111,75,0,97
Pavel Mintyukov,D,392.0,404.1489361702128,61.861702127659576,58.40425531914894,61.223404255319146,49.41489361702128,93.35106382978722,22.23404255319149,57.659574468085104,8,14,2,39,112,0,79
Michael Rasmussen,C,393.0,403.7234042553191,54.8936170212766,43.829787234042556,26.01063829787234,66.06382978723404,80.0531914893617,83.19148936170212,49.68085106382979,6,8,0,64,63,131,65
Kevin Bahl,D,394.0,403.56382978723406,46.329787234042556,58.40425531914894,55.53191489361702,85.0531914893617,91.01063829787233,22.23404255319149,45.0,4,14,1,114,99,0,57
Alex Steeves,F,395.0,403.031914893617,64.84042553191489,40.58510638297872,65.1063829787234,91.91489361702128,45.0531914893617,51.86170212765957,43.670212765957444,9,7,3,144,26,3,55
Nino Niederreiter,RW,395.0,403.031914893617,61.861702127659576,51.86170212765957,70.85106382978724,69.52127659574468,36.91489361702128,51.86170212765957,60.15957446808511,8,11,5,70,20,3,84
Tye Kartye,F,396.0,402.87234042553195,61.861702127659576,58.40425531914894,26.01063829787234,95.37234042553192,65.05319148936171,51.86170212765957,44.30851063829787,8,14,0,173,41,3,56
Zeev Buium,D,397.0,401.86170212765956,54.8936170212766,70.95744680851064,84.94680851063829,38.03191489361702,76.11702127659574,22.23404255319149,54.680851063829785,6,20,13,28,55,0,73
Colton Parayko,D,398.0,401.48936170212767,46.329787234042556,58.40425531914894,26.01063829787234,79.41489361702128,99.25531914893617,22.23404255319149,69.84042553191489,4,14,0,95,172,0,105
Michael Eyssimont,C,399.0,401.1170212765957,61.861702127659576,49.255319148936174,68.13829787234043,60.691489361702125,37.97872340425532,51.86170212765957,71.32978723404256,8,10,4,54,21,3,109
Anthony Duclair,LW,400.0,400.79787234042544,71.27659574468085,60.90425531914894,73.61702127659574,19.04255319148936,66.06382978723404,54.680851063829785,55.212765957446805,12,15,6,9,42,4,74
Pontus Holmberg,RW,401.0,398.88297872340434,68.51063829787233,51.86170212765957,26.01063829787234,67.76595744680851,52.55319148936171,69.46808510638299,62.712765957446805,11,11,0,66,31,19,90
Colin Blackwell,C,402.0,398.77659574468083,46.329787234042556,51.86170212765957,26.01063829787234,84.57446808510637,60.31914893617021,82.65957446808511,47.02127659574468,4,11,0,112,37,124,61
Max Sasson,F,403.0,398.0851063829787,74.46808510638297,37.287234042553195,55.53191489361702,41.11702127659574,59.202127659574465,82.5531914893617,47.92553191489362,13,6,1,30,36,122,62
Hampus Lindholm,D,404.0,397.1276595744681,50.90425531914894,72.92553191489361,68.13829787234043,23.29787234042553,91.91489361702128,22.23404255319149,67.7127659574468,5,21,4,12,103,0,100
Noah Ostlund,C,405.0,397.12765957446805,68.51063829787233,63.88297872340426,73.61702127659574,13.563829787234042,51.11702127659574,80.1063829787234,46.329787234042556,11,16,6,5,30,86,60
Matt Roy,D,406.0,396.86170212765956,33.77659574468085,66.11702127659575,26.01063829787234,86.01063829787235,97.44680851063829,22.23404255319149,65.26595744680851,2,17,0,116,146,0,94
Oskar Sundqvist,C,407.0,396.0106382978724,50.90425531914894,54.25531914893617,55.53191489361702,69.14893617021278,45.0531914893617,85.53191489361703,35.58510638297872,5,12,1,69,26,197,37
Luke Kunin,C,408.0,395.47872340425533,46.329787234042556,37.287234042553195,26.01063829787234,87.34042553191489,70.26595744680851,86.80851063829788,41.43617021276596,4,6,0,123,47,219,49
Liam Ohgren,LW,409.0,395.3723404255319,61.861702127659576,49.255319148936174,26.01063829787234,69.14893617021278,65.05319148936171,62.87234042553192,61.170212765957444,8,10,0,69,41,9,87
Cam Fowler,D,410.0,394.46808510638294,46.329787234042556,80.85106382978722,80.0531914893617,19.04255319148936,82.6063829787234,22.23404255319149,63.351063829787236,4,26,9,9,72,0,91
Tyson Jost,C,411.0,393.7765957446809,61.861702127659576,43.829787234042556,26.01063829787234,68.45744680851064,52.55319148936171,75.2127659574468,65.85106382978724,8,8,0,67,31,45,95
Brandon Duhaime,RW,412.0,393.6170212765957,46.329787234042556,34.62765957446808,26.01063829787234,93.45744680851064,77.18085106382979,66.80851063829788,49.202127659574465,4,5,0,159,57,14,64
Logan Mailloux,D,413.0,392.0744680851064,50.90425531914894,43.829787234042556,61.223404255319146,78.82978723404256,76.64893617021276,22.23404255319149,58.40425531914894,5,8,2,93,56,0,80
Gabriel Perreault,RW,414.0,391.6489361702128,71.27659574468085,60.90425531914894,73.61702127659574,35.319148936170215,39.308510638297875,56.54255319148936,54.680851063829785,12,15,6,25,22,5,73
Kirby Dach,C,415.0,391.436170212766,61.861702127659576,40.58510638297872,61.223404255319146,59.89361702127659,51.11702127659574,75.95744680851064,40.797872340425535,8,7,2,53,30,48,47
Aatu Räty,C,416.0,390.9574468085106,46.329787234042556,49.255319148936174,26.01063829787234,94.20212765957446,31.648936170212767,93.82978723404256,49.68085106382979,4,10,0,165,16,470,65
Tyler Kleven,D,417.0,390.3723404255319,40.58510638297872,60.90425531914894,26.01063829787234,88.08510638297872,89.84042553191489,22.23404255319149,62.712765957446805,3,15,0,126,95,0,90
Conor Sheary,LW,418.0,389.99999999999994,58.45744680851064,51.86170212765957,61.223404255319146,32.287234042553195,59.202127659574465,68.03191489361701,58.93617021276596,7,11,2,22,36,16,81
Nick Bjugstad,C,419.0,389.04255319148933,54.8936170212766,28.45744680851064,26.01063829787234,82.97872340425532,55.47872340425531,84.73404255319149,56.48936170212766,6,3,0,108,33,175,77
Nate Schmidt,D,420.0,388.8829787234043,50.90425531914894,66.11702127659575,26.01063829787234,73.08510638297872,89.84042553191489,22.23404255319149,60.691489361702125,5,17,0,78,95,0,86
Dakota Joshua,C,421.0,388.67021276595744,66.75531914893617,43.829787234042556,26.01063829787234,97.5,53.98936170212766,58.08510638297872,42.5,10,8,0,195,32,6,52
Luke Glendening,C,422.0,388.40425531914894,33.77659574468085,40.58510638297872,26.01063829787234,80.1063829787234,74.94680851063829,91.01063829787233,41.96808510638298,2,7,0,97,53,343,50
Vinnie Hinostroza,C,423.0,388.3510638297872,54.8936170212766,54.25531914893617,61.223404255319146,50.90425531914894,46.64893617021277,70.74468085106383,49.68085106382979,6,12,2,41,27,22,65
Owen Power,D,424.0,387.7127659574468,61.861702127659576,72.92553191489361,26.01063829787234,39.46808510638298,89.84042553191489,22.23404255319149,75.37234042553192,8,21,0,29,95,0,120
Adam Pelech,D,425.0,387.39361702127655,46.329787234042556,54.25531914893617,26.01063829787234,67.76595744680851,95.0,22.23404255319149,75.79787234042553,4,12,0,66,124,0,122
Devon Toews,D,426.0,386.80851063829783,40.58510638297872,72.92553191489361,55.53191489361702,36.06382978723404,85.85106382978724,22.23404255319149,73.61702127659574,3,21,1,26,83,0,115
Dylan DeMelo,D,427.0,386.70212765957444,40.58510638297872,63.88297872340426,26.01063829787234,85.53191489361703,92.87234042553192,22.23404255319149,55.58510638297872,3,16,0,115,109,0,75
Ty Dellandrea,C,428.0,386.22340425531917,33.77659574468085,46.59574468085106,26.01063829787234,89.04255319148936,60.31914893617021,88.51063829787233,41.96808510638298,2,9,0,130,37,280,50
Ilya Mikheyev,F,429.0,386.0106382978723,83.51063829787235,68.03191489361701,26.01063829787234,42.3936170212766,40.85106382978723,49.09574468085106,76.11702127659574,18,18,0,31,23,2,123
Michael Anderson,D,430.0,385.6914893617021,46.329787234042556,63.88297872340426,26.01063829787234,84.04255319148936,96.17021276595744,22.23404255319149,47.02127659574468,4,16,0,111,133,0,61
Radek Faksa,C,431.0,385.531914893617,33.77659574468085,60.90425531914894,26.01063829787234,73.08510638297872,68.29787234042554,87.2872340425532,36.17021276595745,2,15,0,78,44,235,38
Alexey Toropchenko,RW,432.0,385.47872340425533,46.329787234042556,40.58510638297872,26.01063829787234,89.52127659574468,76.64893617021276,54.680851063829785,51.70212765957447,4,7,0,132,56,4,68
Teddy Blueger,C,433.0,385.26595744680856,64.84042553191489,43.829787234042556,55.53191489361702,61.43617021276596,31.648936170212767,85.74468085106382,42.23404255319149,9,8,1,55,16,199,51
Taylor Raddysh,RW,434.0,384.6808510638298,64.84042553191489,49.255319148936174,55.53191489361702,56.54255319148936,63.670212765957444,51.86170212765957,42.97872340425532,9,10,1,49,40,3,53
William Carrier,LW,435.0,384.3085106382979,58.45744680851064,51.86170212765957,26.01063829787234,95.2127659574468,34.202127659574465,60.15957446808511,58.40425531914894,7,11,0,172,18,7,80
